source_vector,reference_type,reference_name,cosine_similarity,cosine_distance,euclidean_distance,l1_distance,dot_product
0000204_00000_d_000019123_features,individual,9999937_00000_d_0000031_features,0.608649,0.39135092,24.904125213623047,795.49536,482.24307
0000204_00000_d_000019123_features,individual,9999937_00000_d_000007613_features,0.6438554,0.3561445,23.717010498046875,752.92645,508.33838
0000204_00000_d_000019123_features,individual,9999937_00000_d_000007614_features,0.5849467,0.41505325,24.808807373046875,783.2284,430.04175
0000204_00000_d_000019123_features,individual,9999937_00000_d_00000769_features,0.63366014,0.3663398,24.968814849853516,787.4892,536.754
0000204_00000_d_000019123_features,individual,9999937_00000_d_000007717_features,0.7042531,0.29574698,21.365262985229492,673.80975,542.1717
0000204_00000_d_000019123_features,individual,9999937_00000_d_00000774_features,0.67472446,0.32527542,24.272531509399414,774.3882,600.4729
0000204_00000_d_000019123_features,individual,9999937_00000_d_00000912_features,0.64241695,0.35758293,25.405805587768555,801.2686,570.8966
0000204_00000_d_000019123_features,individual,9999937_00000_d_00000956_features,0.6766063,0.3233937,22.16684913635254,683.72314,511.53278
0000204_00000_d_000019123_features,individual,9999937_00000_d_00000958_features,0.6014465,0.39855325,26.099773406982422,787.44794,511.54736
0000204_00000_d_000019123_features,individual,9999937_00000_d_000009611_features,0.69959885,0.3004011,22.931175231933594,713.99695,605.8887
0000204_00000_d_000019123_features,individual,9999937_00000_d_000009620_features,0.7584666,0.24153328,22.20166778564453,705.776,725.55774
0000204_00000_d_000019123_features,individual,9999937_00000_d_000009653_features,0.63313186,0.36686814,22.94444465637207,724.306,443.73047
0000204_00000_d_000019123_features,individual,9999937_00000_d_000010813_features,0.64391243,0.35608763,24.53759765625,759.9453,542.3315
0000204_00000_d_000019123_features,individual,9999937_00000_d_00001085_features,0.64768827,0.35231167,25.88614845275879,812.97284,598.2633
0000204_00000_d_000019123_features,individual,9999937_00000_d_000011513_features,0.5653943,0.43460578,28.132461547851562,871.7177,507.1092
0000204_00000_d_000019123_features,individual,9999937_00000_d_000014011_features,0.52342016,0.4765799,27.435365676879883,841.8535,413.26874
0000204_00000_d_000019123_features,individual,9999937_00000_d_000014113_features,0.54875493,0.451245,27.032684326171875,840.6742,444.264
0000204_00000_d_000019123_features,individual,9999937_00000_d_00001742_features,0.619707,0.38029307,26.644107818603516,860.9276,565.4525
0000204_00000_d_000019123_features,individual,9999937_00000_d_00002203_features,0.6989143,0.3010857,22.34488296508789,693.1233,578.38
0000204_00000_d_000019123_features,individual,9999937_00000_d_00002213_features,0.6265332,0.37346667,23.12225914001465,706.8261,437.773
0000204_00000_d_000019123_features,individual,pickuptruck1_1000_features,0.53969383,0.46030623,25.723859786987305,784.3255,381.6482
0000204_00000_d_000019123_features,individual,pickuptruck1_104_features,0.55935216,0.44064778,27.14632797241211,835.0733,466.75842
0000204_00000_d_000019123_features,individual,pickuptruck1_1142_features,0.5467925,0.45320743,25.779701232910156,805.1681,396.78308
0000204_00000_d_000019123_features,individual,pickuptruck1_1254_features,0.52774704,0.4722529,26.15483856201172,797.8318,377.18915
0000204_00000_d_000019123_features,individual,pickuptruck1_1321_features,0.55873185,0.44126815,24.8818416595459,754.05066,380.96518
0000204_00000_d_000019123_features,individual,pickuptruck1_1400_features,0.52596563,0.47403437,25.439311981201172,756.75446,344.5127
0000204_00000_d_000019123_features,individual,pickuptruck1_1500_features,0.55201393,0.4479859,24.97922134399414,738.2199,372.37158
0000204_00000_d_000019123_features,individual,pickuptruck1_1571_features,0.5450426,0.4549573,25.34438705444336,748.48016,375.61554
0000204_00000_d_000019123_features,individual,pickuptruck1_15_features,0.52715266,0.47284722,27.166017532348633,832.3175,411.10132
0000204_00000_d_000019123_features,individual,pickuptruck1_1644_features,0.5394478,0.46055222,25.404438018798828,756.5998,367.80124
0000204_00000_d_000019123_features,individual,pickuptruck1_1653_features,0.5160893,0.48391056,25.79766273498535,765.6338,342.57928
0000204_00000_d_000019123_features,individual,pickuptruck1_1678_features,0.51045233,0.48954767,26.1291561126709,777.39294,346.38745
0000204_00000_d_000019123_features,individual,pickuptruck1_1_features,0.5404142,0.45958573,27.096845626831055,831.7544,431.68527
0000204_00000_d_000019123_features,individual,pickuptruck1_225_features,0.5204725,0.47952753,26.818634033203125,819.094,388.38846
0000204_00000_d_000019123_features,individual,pickuptruck2_1022_features,0.58737487,0.41262507,23.66196632385254,729.3326,375.71634
0000204_00000_d_000019123_features,individual,pickuptruck2_112_features,0.5863023,0.41369772,23.687000274658203,717.1491,374.7733
0000204_00000_d_000019123_features,individual,pickuptruck2_12_features,0.5842118,0.4157881,24.195730209350586,733.52423,399.50146
0000204_00000_d_000019123_features,individual,pickuptruck2_142_features,0.5817019,0.41829818,24.027891159057617,730.2064,384.86948
0000204_00000_d_000019123_features,individual,pickuptruck2_16_features,0.5828049,0.41719514,24.030305862426758,726.97205,387.46127
0000204_00000_d_000019123_features,individual,pickuptruck2_246_features,0.54678905,0.4532109,25.31424331665039,773.8657,377.58084
0000204_00000_d_000019123_features,individual,pickuptruck2_26_features,0.5666697,0.43333036,24.231586456298828,727.9709,363.43076
0000204_00000_d_000019123_features,individual,pickuptruck2_292_features,0.5647954,0.43520457,24.333009719848633,731.2451,365.1895
0000204_00000_d_000019123_features,individual,pickuptruck2_311_features,0.5590787,0.4409212,25.788055419921875,803.24713,419.7208
0000204_00000_d_000019123_features,individual,pickuptruck2_346_features,0.5607386,0.43926138,26.380874633789062,821.9745,444.1619
0000204_00000_d_000019123_features,individual,pickuptruck2_386_features,0.56465924,0.4353407,26.901212692260742,842.7258,468.58255
0000204_00000_d_000019123_features,individual,pickuptruck2_417_features,0.5524493,0.44755054,27.926315307617188,861.5892,478.01324
0000204_00000_d_000019123_features,individual,pickuptruck2_5_features,0.59144324,0.40855664,23.90692710876465,723.76636,399.87503
0000204_00000_d_000019123_features,individual,pickuptruck3_1_features,0.71893275,0.28106713,20.917234420776367,672.0675,558.7678
0000204_00000_d_000019123_features,individual,pickuptruck3_361_features,0.64331937,0.35668057,23.21584129333496,722.04785,483.4378
0000204_00000_d_000019123_features,individual,pickuptruck3_543_features,0.65553296,0.34446716,22.471391677856445,684.60345,473.31024
0000204_00000_d_000019123_features,individual,pickuptruck3_590_features,0.64392793,0.35607207,22.218835830688477,672.9757,423.6905
0000204_00000_d_000019123_features,individual,pickuptruck3_59_features,0.7058652,0.29413468,21.116458892822266,673.2289,531.8395
0000204_00000_d_000019123_features,individual,pickuptruck3_634_features,0.6463084,0.35369152,22.404876708984375,671.4856,444.21945
0000204_00000_d_000019123_features,individual,pickuptruck3_64_features,0.71623623,0.28376377,21.455495834350586,695.8125,580.7626
0000204_00000_d_000019123_features,individual,pickuptruck3_662_features,0.65634155,0.34365827,23.36806297302246,715.32654,521.42456
0000204_00000_d_000019123_features,individual,pickuptruck3_688_features,0.6558416,0.34415835,22.916114807128906,694.8978,498.50772
0000204_00000_d_000019123_features,individual,pickuptruck3_710_features,0.6223782,0.37762183,23.838809967041016,709.4574,465.56848
0000204_00000_d_000019123_features,individual,pickuptruck3_729_features,0.6137984,0.3862015,25.19597816467285,764.01263,504.02112
0000204_00000_d_000019123_features,individual,pickuptruck3_733_features,0.60222757,0.39777237,25.705215454101562,787.9159,499.3678
0000204_00000_d_000019123_features,individual,pickuptruck3_829_features,0.63522744,0.36477238,24.929115295410156,758.515,538.5865
0000352_04705_d_000056326_features,averaged,averaged_features,0.8466582,0.15334177,15.298992156982422,484.58575,609.3873
0000352_04705_d_000056326_features,individual,0000007_04999_d_000003610_features,0.81954855,0.18045145,19.423675537109375,631.4163,796.7371
0000352_04705_d_000056326_features,individual,0000007_04999_d_000003611_features,0.79283273,0.20716709,22.896148681640625,748.12256,854.4315
0000352_04705_d_000056326_features,individual,0000007_04999_d_00000362_features,0.7946831,0.2053169,23.545448303222656,735.2948,881.937
0000352_04705_d_000056326_features,individual,0000007_04999_d_00000364_features,0.79203236,0.20796752,19.718399047851562,633.1289,722.59937
0000352_04705_d_000056326_features,individual,0000007_04999_d_00000365_features,0.79505646,0.20494348,21.182249069213867,676.4048,796.45624
0000352_04705_d_000056326_features,individual,0000007_05499_d_000003711_features,0.7240201,0.27597982,22.74795913696289,705.78973,664.8207
0000352_04705_d_000056326_features,individual,0000007_05499_d_000003719_features,0.7700024,0.22999758,23.076725006103516,713.43176,799.11505
0000352_04705_d_000056326_features,individual,0000007_05499_d_000003725_features,0.80865145,0.19134837,18.652915954589844,575.0072,722.8657
0000352_04705_d_000056326_features,individual,0000007_05499_d_00000372_features,0.74453354,0.25546646,21.8736629486084,668.84924,682.30066
0000352_04705_d_000056326_features,individual,0000007_05499_d_00000373_features,0.67463815,0.3253619,23.432920455932617,710.6008,568.84534
0000352_04705_d_000056326_features,individual,0000007_05499_d_00000376_features,0.7585956,0.24140447,21.048904418945312,662.44507,684.5816
0000352_04705_d_000056326_features,individual,0000007_05499_d_00000378_features,0.69793165,0.30206835,21.240102767944336,627.68005,508.13556
0000352_04705_d_000056326_features,individual,0000076_00004_d_00000014_features,0.6805674,0.31943262,23.237812042236328,688.6116,574.73157
0000352_04705_d_000056326_features,individual,0000076_00352_d_00000027_features,0.63044447,0.36955535,27.46951675415039,812.06287,618.369
0000352_04705_d_000056326_features,individual,0000076_01012_d_000000410_features,0.8007913,0.19920856,18.523052215576172,581.3556,686.9216
0000352_04705_d_000056326_features,individual,0000076_01012_d_00000049_features,0.75525856,0.24474138,22.151947021484375,714.58795,723.7149
0000352_04705_d_000056326_features,individual,0000076_01601_d_00000068_features,0.7090797,0.29092032,24.49114227294922,746.03357,695.1282
0000352_04705_d_000056326_features,individual,0000076_01792_d_000000715_features,0.7139362,0.28606373,22.152111053466797,675.59235,610.88306
0000352_04705_d_000056326_features,individual,0000076_01975_d_000000813_features,0.8177628,0.18223709,17.93837547302246,574.2372,715.1817
0000352_04705_d_000056326_features,individual,0000076_01975_d_0000008_features,0.7345604,0.26543975,23.07525062561035,733.57776,705.67065
0000352_04705_d_000056326_features,individual,0000076_03315_d_000001117_features,0.73090124,0.26909876,21.64916229248047,683.3863,633.56006
0000352_04705_d_000056326_features,individual,0000076_03689_d_000001212_features,0.64400804,0.35599202,26.17459487915039,810.7976,605.1621
0000352_04705_d_000056326_features,individual,0000076_04925_d_00000172_features,0.67479527,0.3252046,24.157554626464844,752.48444,600.17566
0000352_04705_d_000056326_features,individual,0000076_04999_d_00000189_features,0.8126207,0.18737936,18.663822174072266,580.3243,737.31604
0000352_04705_d_000056326_features,individual,0000076_05079_d_00000196_features,0.85343313,0.14656687,15.582639694213867,497.6447,706.896
0000352_04705_d_000056326_features,individual,0000201_01634_d_00001792_features,0.7227279,0.27727193,20.396337509155273,632.8135,528.3632
0000352_04705_d_000056326_features,individual,0000204_00000_d_000019121_features,0.72425276,0.27574718,21.67139434814453,675.544,615.7263
0000352_04705_d_000056326_features,individual,0000204_00000_d_000019123_features,0.67691314,0.3230868,22.910545349121094,733.3151,549.6631
0000352_04705_d_000056326_features,individual,0000204_00000_d_00001915_features,0.7771916,0.22280836,19.41510009765625,614.42004,656.55963
0000352_04705_d_000056326_features,individual,0000205_00405_d_000019732_features,0.7415038,0.25849622,20.750286102294922,659.76764,617.44244
0000352_04705_d_000056326_features,individual,0000205_00405_d_00001974_features,0.7531029,0.2468971,20.198205947875977,628.2251,622.2005
0000352_04705_d_000056326_features,individual,0000205_02019_d_000020122_features,0.68704355,0.31295645,22.778383255004883,703.7843,569.50415
0000352_04705_d_000056326_features,individual,0000205_02019_d_000020138_features,0.8267808,0.1732192,17.449087142944336,550.42847,720.32
0000352_04705_d_000056326_features,individual,0000205_02315_d_000020229_features,0.7459899,0.25400996,23.3727970123291,749.557,746.74133
0000352_04705_d_000056326_features,individual,0000205_02315_d_000020249_features,0.70035994,0.29963994,23.432924270629883,732.91437,632.8601
0000352_04705_d_000056326_features,individual,0000205_02315_d_00002026_features,0.8181589,0.18184108,16.66073226928711,522.13257,604.30457
0000352_04705_d_000056326_features,individual,0000205_02315_d_00002029_features,0.78964835,0.21035147,18.732498168945312,600.04565,658.446
0000352_04705_d_000056326_features,individual,0000206_00308_d_000020424_features,0.74720883,0.25279123,20.607465744018555,657.80206,627.22736
0000352_04705_d_000056326_features,individual,0000206_00308_d_000020429_features,0.7722142,0.2277857,19.364118576049805,613.1469,635.58496
0000352_04705_d_000056326_features,individual,0000206_00308_d_000020431_features,0.7536958,0.24630427,20.631376266479492,665.6449,648.81226
0000352_04705_d_000056326_features,individual,0000221_10787_d_00000082_features,0.6732171,0.32678288,23.42661476135254,718.7873,565.03613
0000352_04705_d_000056326_features,individual,0000221_10787_d_00000083_features,0.7199981,0.28000182,21.293392181396484,664.11676,582.5774
0000352_04705_d_000056326_features,individual,0000221_11139_d_00000092_features,0.7004335,0.29956645,23.30914306640625,721.7981,627.86414
0000352_04705_d_000056326_features,individual,0000222_00735_d_00000032_features,0.74351585,0.2564842,20.087663650512695,628.9725,581.748
0000352_04705_d_000056326_features,individual,0000222_01135_d_0000004_features,0.70780796,0.29219204,22.516149520874023,699.59454,611.7366
0000352_04705_d_000056326_features,individual,0000257_01607_d_00000506_features,0.77266705,0.22733283,19.535663604736328,610.1422,648.14905
0000352_04705_d_000056326_features,individual,0000257_02072_d_000005410_features,0.7413659,0.25863415,20.675447463989258,663.6997,612.66406
0000352_04705_d_000056326_features,individual,0000258_01938_d_000007517_features,0.8166372,0.18336278,17.07320785522461,546.531,646.098
0000352_04705_d_000056326_features,individual,0000258_02119_d_00000762_features,0.76171553,0.23828435,20.295978546142578,638.6002,655.8249
0000352_04705_d_000056326_features,individual,0000264_00801_d_00001983_features,0.63872874,0.36127126,27.613208770751953,845.4824,640.1832
0000352_04705_d_000056326_features,individual,0000279_00601_d_000058713_features,0.775056,0.22494376,20.64470863342285,657.87146,714.48193
0000352_04705_d_000056326_features,individual,0000279_01401_d_000059114_features,0.8028568,0.19714302,17.613168716430664,560.44366,626.98883
0000352_04705_d_000056326_features,individual,0000279_01801_d_000059310_features,0.7435758,0.256424,20.949954986572266,670.621,634.85785
0000352_04705_d_000056326_features,individual,0000279_05401_d_000060841_features,0.8055153,0.19448471,19.3985538482666,600.3456,750.4747
0000352_04705_d_000056326_features,individual,0000279_05801_d_000061024_features,0.7546723,0.24532771,19.498462677001953,615.7594,578.4862
0000352_04705_d_000056326_features,individual,0000290_00801_d_000085225_features,0.7358983,0.26410162,21.474729537963867,674.9776,639.2186
0000352_04705_d_000056326_features,individual,0000300_02601_d_000015120_features,0.74020934,0.25979054,21.257503509521484,667.38025,640.8326
0000352_04705_d_000056326_features,individual,0000307_06401_d_000030027_features,0.66518664,0.33481318,23.163599014282227,684.6815,532.2795
0000352_04705_d_000056326_features,individual,0000307_06401_d_00003002_features,0.7800143,0.2199856,22.154306411743164,694.85455,791.93964
0000352_04705_d_000056326_features,individual,0000307_06601_d_000030130_features,0.73569304,0.26430696,20.184452056884766,609.8209,560.327
0000352_04705_d_000056326_features,individual,0000307_06601_d_00003014_features,0.79915947,0.20084047,19.772607803344727,613.8185,747.92096
0000352_04705_d_000056326_features,individual,0000307_07201_d_00003048_features,0.78086734,0.2191326,20.699155807495117,661.8867,734.3685
0000352_04705_d_000056326_features,individual,0000339_00001_d_000016113_features,0.6299553,0.37004477,22.88506507873535,711.25745,420.14133
0000352_04705_d_000056326_features,individual,0000342_04117_d_000026313_features,0.7837602,0.21623981,19.555118560791016,627.41345,687.05444
0000352_04705_d_000056326_features,individual,0000344_00001_d_000029320_features,0.7698933,0.23010671,22.13543701171875,686.8501,763.2416
0000352_04705_d_000056326_features,individual,0000348_05097_d_00004327_features,0.75945604,0.2405439,21.812292098999023,704.76245,721.155
0000352_04705_d_000056326_features,individual,0000349_05685_d_00004698_features,0.7775651,0.22243482,18.98656463623047,611.4873,629.61487
0000352_04705_d_000056326_features,individual,0000352_04117_d_000056022_features,0.8526719,0.14732796,15.167473793029785,484.84512,654.17786
0000352_04705_d_000056326_features,individual,0000352_04705_d_000056326_features,0.99999994,0.0,0.0,0.0,824.56384
0000352_04705_d_000056326_features,individual,0000352_04901_d_00005646_features,0.93123555,0.06876439,11.195643424987793,366.41815,821.48834
0000352_04705_d_000056326_features,individual,0000352_05097_d_000056513_features,0.7498621,0.25013787,20.977693557739258,657.25,655.2087
0000352_04705_d_000056326_features,individual,0000352_05293_d_000056611_features,0.7810489,0.21895099,18.53120994567871,585.96124,607.8684
0000352_04705_d_000056326_features,individual,0000352_05489_d_00005679_features,0.76559734,0.2344026,18.475048065185547,577.3639,489.2445
0000352_04705_d_000056326_features,individual,0000363_00589_d_00007865_features,0.80472755,0.19527227,18.87543296813965,614.7633,721.2716
0000352_04705_d_000056326_features,individual,0000363_01177_d_0000789_features,0.77509165,0.22490835,19.34223175048828,589.7151,644.55664
0000352_04705_d_000056326_features,individual,0000363_02745_d_00007969_features,0.7503638,0.24963623,19.560562133789062,627.1366,566.0606
0000352_04705_d_000056326_features,individual,9999937_00000_d_0000027_features,0.6854917,0.31450826,24.37192726135254,745.7096,634.0144
0000352_04705_d_000056326_features,individual,9999937_00000_d_000002913_features,0.65180826,0.34819168,23.52376365661621,726.7863,516.80725
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000305_features,0.79875803,0.20124185,18.393739700317383,598.7471,670.8743
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000313_features,0.7703974,0.22960258,19.16551399230957,611.0674,614.8071
0000352_04705_d_000056326_features,individual,9999937_00000_d_0000031_features,0.77695745,0.22304255,18.957542419433594,595.9258,625.1108
0000352_04705_d_000056326_features,individual,9999937_00000_d_000007613_features,0.7703743,0.2296257,19.204835891723633,610.0662,617.62805
0000352_04705_d_000056326_features,individual,9999937_00000_d_000007614_features,0.7843983,0.21560168,18.146467208862305,546.087,585.5873
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000769_features,0.7391032,0.26089674,21.221759796142578,664.43744,635.74756
0000352_04705_d_000056326_features,individual,9999937_00000_d_000007717_features,0.796664,0.20333612,17.89244842529297,575.0089,622.79333
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000774_features,0.88687146,0.11312842,14.562492370605469,459.51385,801.4719
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000912_features,0.8148004,0.1851995,18.48236656188965,587.3092,735.27936
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000956_features,0.7484906,0.25150937,19.750778198242188,602.1977,574.625
0000352_04705_d_000056326_features,individual,9999937_00000_d_00000958_features,0.6667191,0.33328068,24.03219223022461,729.1497,575.8275
0000352_04705_d_000056326_features,individual,9999937_00000_d_000009611_features,0.7581937,0.24180627,20.711307525634766,652.09644,666.78314
0000352_04705_d_000056326_features,individual,9999937_00000_d_000009620_features,0.7959221,0.20407772,20.557897567749023,655.5862,773.1554
0000352_04705_d_000056326_features,individual,9999937_00000_d_000009653_features,0.7752619,0.22473812,18.312223434448242,580.6437,551.73975
0000352_04705_d_000056326_features,individual,9999937_00000_d_000010813_features,0.80101615,0.19898385,18.47996711730957,576.2378,685.078
0000352_04705_d_000056326_features,individual,9999937_00000_d_00001085_features,0.828655,0.17134488,18.35831069946289,583.5703,777.2501
0000352_04705_d_000056326_features,individual,9999937_00000_d_000011513_features,0.669802,0.33019787,24.707998275756836,739.9463,610.0386
0000352_04705_d_000056326_features,individual,9999937_00000_d_000014011_features,0.7037716,0.29622847,21.809112548828125,653.7948,564.2539
0000352_04705_d_000056326_features,individual,9999937_00000_d_000014113_features,0.7074644,0.29253554,21.931549072265625,663.1986,581.6048
0000352_04705_d_000056326_features,individual,9999937_00000_d_00001742_features,0.71186924,0.28813076,23.378454208374023,756.51294,659.58496
0000352_04705_d_000056326_features,individual,9999937_00000_d_00002203_features,0.7026323,0.29736775,22.36237335205078,690.9515,590.4432
0000352_04705_d_000056326_features,individual,9999937_00000_d_00002213_features,0.6164824,0.3835175,23.670198440551758,718.65216,437.4075
0000352_04705_d_000056326_features,individual,pickuptruck1_1000_features,0.6312901,0.36870992,23.308382034301758,689.8174,453.3206
0000352_04705_d_000056326_features,individual,pickuptruck1_104_features,0.5992929,0.400707,26.071359634399414,795.6788,507.81635
0000352_04705_d_000056326_features,individual,pickuptruck1_1142_features,0.63038504,0.36961496,23.53812026977539,715.7759,464.5122
0000352_04705_d_000056326_features,individual,pickuptruck1_1254_features,0.6066394,0.39336073,24.141481399536133,709.121,440.2756
0000352_04705_d_000056326_features,individual,pickuptruck1_1321_features,0.6183486,0.38165128,23.44534683227539,689.7861,428.1303
0000352_04705_d_000056326_features,individual,pickuptruck1_1400_features,0.59088176,0.40911824,23.980459213256836,691.2742,393.015
0000352_04705_d_000056326_features,individual,pickuptruck1_1500_features,0.6150569,0.38494295,23.47321319580078,682.38916,421.3107
0000352_04705_d_000056326_features,individual,pickuptruck1_1571_features,0.6043316,0.39566827,23.930213928222656,698.64014,422.9112
0000352_04705_d_000056326_features,individual,pickuptruck1_15_features,0.5811069,0.41889292,25.782560348510742,781.4881,460.18158
0000352_04705_d_000056326_features,individual,pickuptruck1_1644_features,0.6059197,0.39408028,23.80927848815918,699.34534,419.50732
0000352_04705_d_000056326_features,individual,pickuptruck1_1653_features,0.5864402,0.41355968,24.186723709106445,718.3023,395.29443
0000352_04705_d_000056326_features,individual,pickuptruck1_1678_features,0.57399666,0.42600334,24.68522834777832,727.2233,395.5278
0000352_04705_d_000056326_features,individual,pickuptruck1_1_features,0.58903754,0.41096246,25.824844360351562,776.0492,477.79773
0000352_04705_d_000056326_features,individual,pickuptruck1_225_features,0.57542884,0.42457116,25.47264289855957,773.4099,436.03452
0000352_04705_d_000056326_features,individual,pickuptruck2_1022_features,0.68811864,0.3118813,21.031158447265625,626.75964,446.96005
0000352_04705_d_000056326_features,individual,pickuptruck2_112_features,0.63558424,0.36441565,22.592493057250977,673.6999,412.55414
0000352_04705_d_000056326_features,individual,pickuptruck2_12_features,0.6282319,0.37176812,23.170204162597656,689.19965,436.24323
0000352_04705_d_000056326_features,individual,pickuptruck2_142_features,0.6331252,0.36687493,22.830989837646484,681.5791,425.36646
0000352_04705_d_000056326_features,individual,pickuptruck2_16_features,0.64247406,0.357526,22.579256057739258,673.03546,433.7319
0000352_04705_d_000056326_features,individual,pickuptruck2_246_features,0.67035633,0.32964367,21.926105499267578,648.98553,470.06348
0000352_04705_d_000056326_features,individual,pickuptruck2_26_features,0.63004464,0.36995536,22.766155242919922,669.49774,410.321
0000352_04705_d_000056326_features,individual,pickuptruck2_292_features,0.63751245,0.3624875,22.588197708129883,663.0452,418.57812
0000352_04705_d_000056326_features,individual,pickuptruck2_311_features,0.6768654,0.32313454,22.301836013793945,668.2947,516.001
0000352_04705_d_000056326_features,individual,pickuptruck2_346_features,0.6567098,0.3432904,23.510478973388672,709.86694,528.2201
0000352_04705_d_000056326_features,individual,pickuptruck2_386_features,0.64497894,0.355021,24.469018936157227,741.1896,543.508
0000352_04705_d_000056326_features,individual,pickuptruck2_417_features,0.64178574,0.35821402,25.15996551513672,752.8919,563.8951
0000352_04705_d_000056326_features,individual,pickuptruck2_5_features,0.62400925,0.37599057,23.224407196044922,693.6889,428.41333
0000352_04705_d_000056326_features,individual,pickuptruck3_1_features,0.7301149,0.26988506,20.676483154296875,651.7295,576.2289
0000352_04705_d_000056326_features,individual,pickuptruck3_361_features,0.673594,0.32640588,22.42177963256836,675.0491,514.0116
0000352_04705_d_000056326_features,individual,pickuptruck3_543_features,0.6627049,0.33729517,22.466089248657227,665.2803,485.8836
0000352_04705_d_000056326_features,individual,pickuptruck3_590_features,0.65389,0.34610993,22.18505096435547,659.23364,436.89484
0000352_04705_d_000056326_features,individual,pickuptruck3_59_features,0.748955,0.25104475,19.708824157714844,618.0553,573.0273
0000352_04705_d_000056326_features,individual,pickuptruck3_634_features,0.68493164,0.3150683,21.429950714111328,626.8246,478.04156
0000352_04705_d_000056326_features,individual,pickuptruck3_64_features,0.74611837,0.25388163,20.447160720825195,648.95215,614.3428
0000352_04705_d_000056326_features,individual,pickuptruck3_662_features,0.66121304,0.33878684,23.387983322143555,701.2159,533.4131
0000352_04705_d_000056326_features,individual,pickuptruck3_688_features,0.6698437,0.33015615,22.650226593017578,679.64935,517.0198
0000352_04705_d_000056326_features,individual,pickuptruck3_710_features,0.6328906,0.36710948,23.72416114807129,702.94446,480.7492
0000352_04705_d_000056326_features,individual,pickuptruck3_729_features,0.63789505,0.36210495,24.57602310180664,740.0001,531.90356
0000352_04705_d_000056326_features,individual,pickuptruck3_733_features,0.6501597,0.34984022,24.279861450195312,729.2317,547.4452
0000352_04705_d_000056326_features,individual,pickuptruck3_829_features,0.6596109,0.34038895,24.243242263793945,730.1182,567.9037
9999937_00000_d_00002213_features,averaged,averaged_features,0.65306085,0.34693915,20.733327865600586,608.0269,404.46426
9999937_00000_d_00002213_features,individual,0000007_04999_d_000003610_features,0.65878046,0.34121943,25.58397102355957,805.583,551.0897
9999937_00000_d_00002213_features,individual,0000007_04999_d_000003611_features,0.6651176,0.33488226,28.02655792236328,883.18396,616.7872
9999937_00000_d_00002213_features,individual,0000007_04999_d_00000362_features,0.6295166,0.37048328,30.031688690185547,946.2344,601.1627
9999937_00000_d_00002213_features,individual,0000007_04999_d_00000364_features,0.63120985,0.36878997,25.078283309936523,766.3286,495.5297
9999937_00000_d_00002213_features,individual,0000007_04999_d_00000365_features,0.6185827,0.3814171,27.588661193847656,880.3987,533.21576
9999937_00000_d_00002213_features,individual,0000007_05499_d_000003711_features,0.6794435,0.3205564,23.65138053894043,751.9042,536.8444
9999937_00000_d_00002213_features,individual,0000007_05499_d_000003719_features,0.60666764,0.39333236,28.86529541015625,859.2184,541.7629
9999937_00000_d_00002213_features,individual,0000007_05499_d_000003725_features,0.6513897,0.3486101,24.031946182250977,722.14557,501.0469
9999937_00000_d_00002213_features,individual,0000007_05499_d_00000372_features,0.63284147,0.36715853,25.11895179748535,805.8261,499.03113
9999937_00000_d_00002213_features,individual,0000007_05499_d_00000373_features,0.7370119,0.26298815,20.082006454467773,627.20557,534.7355
9999937_00000_d_00002213_features,individual,0000007_05499_d_00000376_features,0.65907717,0.3409229,23.970895767211914,771.56195,511.79065
9999937_00000_d_00002213_features,individual,0000007_05499_d_00000378_features,0.7144055,0.28559458,18.92764663696289,626.4353,447.5614
9999937_00000_d_00002213_features,individual,0000076_00004_d_00000014_features,0.59007704,0.40992278,24.85651206970215,786.3577,428.7893
9999937_00000_d_00002213_features,individual,0000076_00352_d_00000027_features,0.56929153,0.43070823,28.57122039794922,922.64734,480.48172
9999937_00000_d_00002213_features,individual,0000076_01012_d_000000410_features,0.67964387,0.32035595,22.351511001586914,697.2807,501.66113
9999937_00000_d_00002213_features,individual,0000076_01012_d_00000049_features,0.60479414,0.3952058,26.958250045776367,827.355,498.6785
9999937_00000_d_00002213_features,individual,0000076_01601_d_00000068_features,0.58674943,0.4132505,28.03805160522461,848.61365,494.95276
9999937_00000_d_00002213_features,individual,0000076_01792_d_000000715_features,0.6812528,0.31874704,22.25464630126953,709.0624,501.58923
9999937_00000_d_00002213_features,individual,0000076_01975_d_000000813_features,0.54632866,0.45367128,26.75527572631836,782.4269,411.13477
9999937_00000_d_00002213_features,individual,0000076_01975_d_0000008_features,0.6238084,0.3761918,26.428123474121094,844.54736,515.6641
9999937_00000_d_00002213_features,individual,0000076_03315_d_000001117_features,0.64971673,0.35028327,23.50632667541504,719.88556,484.61218
9999937_00000_d_00002213_features,individual,0000076_03689_d_000001212_features,0.6896649,0.31033504,23.792943954467773,774.13763,557.6476
9999937_00000_d_00002213_features,individual,0000076_04925_d_00000172_features,0.6784363,0.3215636,23.053239822387695,746.70013,519.2262
9999937_00000_d_00002213_features,individual,0000076_04999_d_00000189_features,0.58734405,0.4126559,26.302255630493164,789.3894,458.56366
